1000	1	1	1017
1000	1	2	1017
1000	1	3	1017
2000	1	1	2019
2000	1	2	2019
2000	1	3	2019
3000	1	1	3021
3000	1	2	3021
3000	1	3	3021
4000	1	1	4021
4000	1	2	4021
4000	1	3	4021
5000	1	1	5023
5000	1	2	5023
5000	1	3	5023
6000	1	1	6023
6000	1	2	6023
6000	1	3	6023
7000	1	1	7023
7000	1	2	7023
7000	1	3	7023
8000	1	1	8023
8000	1	2	8023
8000	1	3	8023
9000	1	1	9025
9000	1	2	9025
9000	1	3	9025
10000	1	1	10025
10000	1	2	10025
10000	1	3	10025
11000	1	1	11025
11000	1	2	11025
11000	1	3	11025
12000	1	1	12025
12000	1	2	12025
12000	1	3	12025
13000	1	1	13025
13000	1	2	13025
13000	1	3	13025
14000	1	1	14025
14000	1	2	14025
14000	1	3	14025
15000	1	1	15025
15000	1	2	15025
15000	1	3	15025
16000	1	1	16025
16000	1	2	16025
16000	1	3	16025
17000	1	1	17027
17000	1	2	17027
17000	1	3	17027
18000	1	1	18027
18000	1	2	18027
18000	1	3	18027
19000	1	1	19027
19000	1	2	19027
19000	1	3	19027
20000	1	1	20027
20000	1	2	20027
20000	1	3	20027
21000	1	1	21027
21000	1	2	21027
21000	1	3	21027
22000	1	1	22027
22000	1	2	22027
22000	1	3	22027
23000	1	1	23027
23000	1	2	23027
23000	1	3	23027
24000	1	1	24027
24000	1	2	24027
24000	1	3	24027
25000	1	1	25027
25000	1	2	25027
25000	1	3	25027
26000	1	1	26027
26000	1	2	26027
26000	1	3	26027
27000	1	1	27027
27000	1	2	27027
27000	1	3	27027
28000	1	1	28027
28000	1	2	28027
28000	1	3	28027
29000	1	1	29027
29000	1	2	29027
29000	1	3	29027
30000	1	1	30027
30000	1	2	30027
30000	1	3	30027
31000	1	1	31027
31000	1	2	31027
31000	1	3	31027
32000	1	1	32027
32000	1	2	32027
32000	1	3	32027
33000	1	1	33029
33000	1	2	33029
33000	1	3	33029
34000	1	1	34029
34000	1	2	34029
34000	1	3	34029
35000	1	1	35029
35000	1	2	35029
35000	1	3	35029
36000	1	1	36029
36000	1	2	36029
36000	1	3	36029
37000	1	1	37029
37000	1	2	37029
37000	1	3	37029
38000	1	1	38029
38000	1	2	38029
38000	1	3	38029
39000	1	1	39029
39000	1	2	39029
39000	1	3	39029
40000	1	1	40029
40000	1	2	40029
40000	1	3	40029
41000	1	1	41029
41000	1	2	41029
41000	1	3	41029
42000	1	1	42029
42000	1	2	42029
42000	1	3	42029
43000	1	1	43029
43000	1	2	43029
43000	1	3	43029
44000	1	1	44029
44000	1	2	44029
44000	1	3	44029
45000	1	1	45029
45000	1	2	45029
45000	1	3	45029
46000	1	1	46029
46000	1	2	46029
46000	1	3	46029
47000	1	1	47029
47000	1	2	47029
47000	1	3	47029
48000	1	1	48029
48000	1	2	48029
48000	1	3	48029
49000	1	1	49029
49000	1	2	49029
49000	1	3	49029
50000	1	1	50029
50000	1	2	50029
50000	1	3	50029
51000	1	1	51029
51000	1	2	51029
51000	1	3	51029
52000	1	1	52029
52000	1	2	52029
52000	1	3	52029
53000	1	1	53029
53000	1	2	53029
53000	1	3	53029
54000	1	1	54029
54000	1	2	54029
54000	1	3	54029
55000	1	1	55029
55000	1	2	55029
55000	1	3	55029
56000	1	1	56029
56000	1	2	56029
56000	1	3	56029
57000	1	1	57029
57000	1	2	57029
57000	1	3	57029
58000	1	1	58029
58000	1	2	58029
58000	1	3	58029
59000	1	1	59029
59000	1	2	59029
59000	1	3	59029
60000	1	1	60029
60000	1	2	60029
60000	1	3	60029
61000	1	1	61029
61000	1	2	61029
61000	1	3	61029
62000	1	1	62029
62000	1	2	62029
62000	1	3	62029
63000	1	1	63029
63000	1	2	63029
63000	1	3	63029
64000	1	1	64029
64000	1	2	64029
64000	1	3	64029
65000	1	1	65029
65000	1	2	65029
65000	1	3	65029
66000	1	1	66031
66000	1	2	66031
66000	1	3	66031
67000	1	1	67031
67000	1	2	67031
67000	1	3	67031
68000	1	1	68031
68000	1	2	68031
68000	1	3	68031
69000	1	1	69031
69000	1	2	69031
69000	1	3	69031
70000	1	1	70031
70000	1	2	70031
70000	1	3	70031
71000	1	1	71031
71000	1	2	71031
71000	1	3	71031
72000	1	1	72031
72000	1	2	72031
72000	1	3	72031
73000	1	1	73031
73000	1	2	73031
73000	1	3	73031
74000	1	1	74031
74000	1	2	74031
74000	1	3	74031
75000	1	1	75031
75000	1	2	75031
75000	1	3	75031
76000	1	1	76031
76000	1	2	76031
76000	1	3	76031
77000	1	1	77031
77000	1	2	77031
77000	1	3	77031
78000	1	1	78031
78000	1	2	78031
78000	1	3	78031
79000	1	1	79031
79000	1	2	79031
79000	1	3	79031
80000	1	1	80031
80000	1	2	80031
80000	1	3	80031
81000	1	1	81031
81000	1	2	81031
81000	1	3	81031
82000	1	1	82031
82000	1	2	82031
82000	1	3	82031
83000	1	1	83031
83000	1	2	83031
83000	1	3	83031
84000	1	1	84031
84000	1	2	84031
84000	1	3	84031
85000	1	1	85031
85000	1	2	85031
85000	1	3	85031
86000	1	1	86031
86000	1	2	86031
86000	1	3	86031
87000	1	1	87031
87000	1	2	87031
87000	1	3	87031
88000	1	1	88031
88000	1	2	88031
88000	1	3	88031
89000	1	1	89031
89000	1	2	89031
89000	1	3	89031
90000	1	1	90031
90000	1	2	90031
90000	1	3	90031
91000	1	1	91031
91000	1	2	91031
91000	1	3	91031
92000	1	1	92031
92000	1	2	92031
92000	1	3	92031
93000	1	1	93031
93000	1	2	93031
93000	1	3	93031
94000	1	1	94031
94000	1	2	94031
94000	1	3	94031
95000	1	1	95031
95000	1	2	95031
95000	1	3	95031
96000	1	1	96031
96000	1	2	96031
96000	1	3	96031
97000	1	1	97031
97000	1	2	97031
97000	1	3	97031
98000	1	1	98031
98000	1	2	98031
98000	1	3	98031
99000	1	1	99031
99000	1	2	99031
99000	1	3	99031
100000	1	1	100031
100000	1	2	100031
100000	1	3	100031
101000	1	1	101031
101000	1	2	101031
101000	1	3	101031
102000	1	1	102031
102000	1	2	102031
102000	1	3	102031
103000	1	1	103031
103000	1	2	103031
103000	1	3	103031
104000	1	1	104031
104000	1	2	104031
104000	1	3	104031
105000	1	1	105031
105000	1	2	105031
105000	1	3	105031
106000	1	1	106031
106000	1	2	106031
106000	1	3	106031
107000	1	1	107031
107000	1	2	107031
107000	1	3	107031
108000	1	1	108031
108000	1	2	108031
108000	1	3	108031
109000	1	1	109031
109000	1	2	109031
109000	1	3	109031
110000	1	1	110031
110000	1	2	110031
110000	1	3	110031
111000	1	1	111031
111000	1	2	111031
111000	1	3	111031
112000	1	1	112031
112000	1	2	112031
112000	1	3	112031
113000	1	1	113031
113000	1	2	113031
113000	1	3	113031
114000	1	1	114031
114000	1	2	114031
114000	1	3	114031
115000	1	1	115031
115000	1	2	115031
115000	1	3	115031
116000	1	1	116031
116000	1	2	116031
116000	1	3	116031
117000	1	1	117031
117000	1	2	117031
117000	1	3	117031
118000	1	1	118031
118000	1	2	118031
118000	1	3	118031
119000	1	1	119031
119000	1	2	119031
119000	1	3	119031
120000	1	1	120031
120000	1	2	120031
120000	1	3	120031
121000	1	1	121031
121000	1	2	121031
121000	1	3	121031
122000	1	1	122031
122000	1	2	122031
122000	1	3	122031
123000	1	1	123031
123000	1	2	123031
123000	1	3	123031
124000	1	1	124031
124000	1	2	124031
124000	1	3	124031
125000	1	1	125031
125000	1	2	125031
125000	1	3	125031
126000	1	1	126031
126000	1	2	126031
126000	1	3	126031
127000	1	1	127031
127000	1	2	127031
127000	1	3	127031
128000	1	1	128031
128000	1	2	128031
128000	1	3	128031
129000	1	1	129031
129000	1	2	129031
129000	1	3	129031
130000	1	1	130031
130000	1	2	130031
130000	1	3	130031
131000	1	1	131031
131000	1	2	131031
131000	1	3	131031
132000	1	1	132033
132000	1	2	132033
132000	1	3	132033
133000	1	1	133033
133000	1	2	133033
133000	1	3	133033
134000	1	1	134033
134000	1	2	134033
134000	1	3	134033
135000	1	1	135033
135000	1	2	135033
135000	1	3	135033
136000	1	1	136033
136000	1	2	136033
136000	1	3	136033
137000	1	1	137033
137000	1	2	137033
137000	1	3	137033
138000	1	1	138033
138000	1	2	138033
138000	1	3	138033
139000	1	1	139033
139000	1	2	139033
139000	1	3	139033
140000	1	1	140033
140000	1	2	140033
140000	1	3	140033
141000	1	1	141033
141000	1	2	141033
141000	1	3	141033
142000	1	1	142033
142000	1	2	142033
142000	1	3	142033
143000	1	1	143033
143000	1	2	143033
143000	1	3	143033
144000	1	1	144033
144000	1	2	144033
144000	1	3	144033
145000	1	1	145033
145000	1	2	145033
145000	1	3	145033
146000	1	1	146033
146000	1	2	146033
146000	1	3	146033
147000	1	1	147033
147000	1	2	147033
147000	1	3	147033
148000	1	1	148033
148000	1	2	148033
148000	1	3	148033
149000	1	1	149033
149000	1	2	149033
149000	1	3	149033
150000	1	1	150033
150000	1	2	150033
150000	1	3	150033
151000	1	1	151033
151000	1	2	151033
151000	1	3	151033
152000	1	1	152033
152000	1	2	152033
152000	1	3	152033
153000	1	1	153033
153000	1	2	153033
153000	1	3	153033
154000	1	1	154033
154000	1	2	154033
154000	1	3	154033
155000	1	1	155033
155000	1	2	155033
155000	1	3	155033
156000	1	1	156033
156000	1	2	156033
156000	1	3	156033
157000	1	1	157033
157000	1	2	157033
157000	1	3	157033
158000	1	1	158033
158000	1	2	158033
158000	1	3	158033
159000	1	1	159033
159000	1	2	159033
159000	1	3	159033
160000	1	1	160033
160000	1	2	160033
160000	1	3	160033
161000	1	1	161033
161000	1	2	161033
161000	1	3	161033
162000	1	1	162033
162000	1	2	162033
162000	1	3	162033
163000	1	1	163033
163000	1	2	163033
163000	1	3	163033
164000	1	1	164033
164000	1	2	164033
164000	1	3	164033
165000	1	1	165033
165000	1	2	165033
165000	1	3	165033
166000	1	1	166033
166000	1	2	166033
166000	1	3	166033
167000	1	1	167033
167000	1	2	167033
167000	1	3	167033
168000	1	1	168033
168000	1	2	168033
168000	1	3	168033
169000	1	1	169033
169000	1	2	169033
169000	1	3	169033
170000	1	1	170033
170000	1	2	170033
170000	1	3	170033
171000	1	1	171033
171000	1	2	171033
171000	1	3	171033
172000	1	1	172033
172000	1	2	172033
172000	1	3	172033
173000	1	1	173033
173000	1	2	173033
173000	1	3	173033
174000	1	1	174033
174000	1	2	174033
174000	1	3	174033
175000	1	1	175033
175000	1	2	175033
175000	1	3	175033
176000	1	1	176033
176000	1	2	176033
176000	1	3	176033
177000	1	1	177033
177000	1	2	177033
177000	1	3	177033
178000	1	1	178033
178000	1	2	178033
178000	1	3	178033
179000	1	1	179033
179000	1	2	179033
179000	1	3	179033
180000	1	1	180033
180000	1	2	180033
180000	1	3	180033
181000	1	1	181033
181000	1	2	181033
181000	1	3	181033
182000	1	1	182033
182000	1	2	182033
182000	1	3	182033
183000	1	1	183033
183000	1	2	183033
183000	1	3	183033
184000	1	1	184033
184000	1	2	184033
184000	1	3	184033
185000	1	1	185033
185000	1	2	185033
185000	1	3	185033
186000	1	1	186033
186000	1	2	186033
186000	1	3	186033
187000	1	1	187033
187000	1	2	187033
187000	1	3	187033
188000	1	1	188033
188000	1	2	188033
188000	1	3	188033
189000	1	1	189033
189000	1	2	189033
189000	1	3	189033
190000	1	1	190033
190000	1	2	190033
190000	1	3	190033
191000	1	1	191033
191000	1	2	191033
191000	1	3	191033
192000	1	1	192033
192000	1	2	192033
192000	1	3	192033
193000	1	1	193033
193000	1	2	193033
193000	1	3	193033
194000	1	1	194033
194000	1	2	194033
194000	1	3	194033
195000	1	1	195033
195000	1	2	195033
195000	1	3	195033
196000	1	1	196033
196000	1	2	196033
196000	1	3	196033
197000	1	1	197033
197000	1	2	197033
197000	1	3	197033
198000	1	1	198033
198000	1	2	198033
198000	1	3	198033
199000	1	1	199033
199000	1	2	199033
199000	1	3	199033
200000	1	1	200033
200000	1	2	200033
200000	1	3	200033
201000	1	1	201033
201000	1	2	201033
201000	1	3	201033
202000	1	1	202033
202000	1	2	202033
202000	1	3	202033
203000	1	1	203033
203000	1	2	203033
203000	1	3	203033
204000	1	1	204033
204000	1	2	204033
204000	1	3	204033
205000	1	1	205033
205000	1	2	205033
205000	1	3	205033
206000	1	1	206033
206000	1	2	206033
206000	1	3	206033
207000	1	1	207033
207000	1	2	207033
207000	1	3	207033
208000	1	1	208033
208000	1	2	208033
208000	1	3	208033
209000	1	1	209033
209000	1	2	209033
209000	1	3	209033
210000	1	1	210033
210000	1	2	210033
210000	1	3	210033
211000	1	1	211033
211000	1	2	211033
211000	1	3	211033
212000	1	1	212033
212000	1	2	212033
212000	1	3	212033
213000	1	1	213033
213000	1	2	213033
213000	1	3	213033
214000	1	1	214033
214000	1	2	214033
214000	1	3	214033
215000	1	1	215033
215000	1	2	215033
215000	1	3	215033
216000	1	1	216033
216000	1	2	216033
216000	1	3	216033
217000	1	1	217033
217000	1	2	217033
217000	1	3	217033
218000	1	1	218033
218000	1	2	218033
218000	1	3	218033
219000	1	1	219033
