Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"PairQueue/Deletes/Pop 100 from queue of size 32768/setup",8.490069742237286e-2,6.907103891407208e-2,0.1313705765727635,3.481297748220541e-2,9.890113052249449e-5,4.3254148310976306e-2
"PairQueue/Deletes/Pop 100 from queue of size 32768/test",0.11252187128101544,7.400925989185528e-2,0.20372818346058086,7.044057022296772e-2,8.28148840963405e-4,8.9454997554957e-2
"PairQueue/Deletes/Pop 100 from queue of size 65536/setup",0.2558011376384373,0.16873634691272932,0.443466266346323,0.15204864113302216,1.4067433624414276e-2,0.1996042846536383
"PairQueue/Deletes/Pop 100 from queue of size 65536/test",0.17962439889942364,0.15706461305652814,0.22009356851612286,3.762253074228259e-2,6.588953607464608e-3,4.904686741964646e-2
"PairQueue/Deletes/Pop 100 from queue of size 131072/setup",0.34214251871143536,0.31139367456470685,0.3728913628581639,3.893184148539306e-2,2.9132637542191617e-2,4.567902265730729e-2
"PairQueue/Deletes/Pop 100 from queue of size 131072/test",0.45472892160450173,0.3601050698283787,0.5532646023753758,0.12910562694398064,6.859330750908005e-2,0.1702623778936727
"PairQueue/Deletes/Pop 100 from queue of size 262144/setup",0.7483275258067722,0.6411535584453221,1.0055213295940038,0.19855540120541018,3.1586143648380575e-3,0.25188396963576903
"PairQueue/Deletes/Pop 100 from queue of size 262144/test",0.776444371891367,0.6815246426585788,1.0446605526927586,0.20089440496466515,6.144555873451683e-3,0.25344161416175515
"PairQueue/Deletes/Pop 100 from queue of size 524288/setup",1.3456233822826023,1.272094949436533,1.5593736969951266,0.15996455810748897,1.7469416598924852e-3,0.19803123083405177
"PairQueue/Deletes/Pop 100 from queue of size 524288/test",1.4545395218852635,1.3678499543193454,1.6836229168895358,0.17402351581988615,6.426709534887468e-3,0.222069728850779
"PairQueue/Deletes/Pop 100 from queue of size 1048576/setup",2.6136929356578467,2.58127330179249,2.634079393101084,3.175892488432794e-2,1.64771054120849e-2,4.028890399075779e-2
"PairQueue/Deletes/Pop 100 from queue of size 1048576/test",2.7921572052959083,2.7668328606608985,2.8370540940288183,4.330510197912804e-2,1.24253247113209e-2,6.1077477517359556e-2
"PairQueue/Deletes/Pop 100 from queue of size 2097152/setup",6.247123321247447,6.042241080952036,6.421986182880747,0.2434859192992455,0.1295008787034227,0.3493807902288948
"PairQueue/Deletes/Pop 100 from queue of size 2097152/test",6.3277921044353125,6.279726537418711,6.405289634418833,8.368128452369894e-2,3.4372818393348686e-2,0.1256228296182274
"PairQueue/Deletes/Pop 100 from queue of size 4194304/setup",15.687254365635262,14.918004783344614,16.71155255670582,1.127283016126467,0.6142626877188997,1.6197437180215142
"PairQueue/Deletes/Pop 100 from queue of size 4194304/test",13.934107145023692,13.147080119800913,14.72113417024647,1.0263108767590567,0.5769531381351704,1.3056210891845277
"PairQueue/WorstCase/Run worst-case algorithm with queue of size 4096/setup",6.244929981576961e-3,6.077130985605281e-3,6.697686863290828e-3,3.4146612372699204e-4,2.1706960910336942e-5,4.4086250165401475e-4
"PairQueue/WorstCase/Run worst-case algorithm with queue of size 4096/test",8.573387498890118e-2,8.51146542552586e-2,8.63768898967381e-2,8.294491803024897e-4,6.565333759056846e-4,9.322622628282025e-4
"PairQueue/WorstCase/Run worst-case algorithm with queue of size 8192/setup",6.483958597217755e-2,4.0953620624887506e-2,0.10150755281482891,3.7665323538760426e-2,1.4851232367239625e-2,5.197606966330795e-2
"PairQueue/WorstCase/Run worst-case algorithm with queue of size 8192/test",0.21554129953418927,0.19825065965686994,0.2638361775401707,3.637588980667808e-2,1.4973212532057546e-3,4.609807709089963e-2
"PairQueue/WorstCase/Run worst-case algorithm with queue of size 16384/setup",3.915570611988263e-2,3.2930835438119935e-2,5.7538493824350403e-2,1.3727335815117371e-2,1.5102444182153436e-4,1.6908173871196242e-2
"PairQueue/WorstCase/Run worst-case algorithm with queue of size 16384/test",0.537149127674448,0.500780185413706,0.6295660817149753,7.137776361720453e-2,4.60166896354552e-3,9.233444606250171e-2
"PairQueue/WorstCase/Run worst-case algorithm with queue of size 32768/setup",9.146474237476544e-2,7.654550905262189e-2,0.106383975696909,2.0194471709457096e-2,1.1711275852697288e-2,2.599103833803373e-2
"PairQueue/WorstCase/Run worst-case algorithm with queue of size 32768/test",0.9667820775035496,0.8951711022380466,1.175465139103281,0.15583313535975707,4.1023717128817796e-4,0.1921323443042191
"OkasakiQueue/Inserts/Insert 100 into queue of size 32768/setup",1.2354339921001072,1.2273067795756931,1.2509161793712253,1.6530205014605347e-2,1.0094751655663878e-3,2.1698635959666587e-2
"OkasakiQueue/Inserts/Insert 100 into queue of size 32768/test",1.2326948487285252,1.2202884041789646,1.2605681263927098,2.2595793807602252e-2,3.937341781085438e-3,3.080278614563014e-2
"OkasakiQueue/Inserts/Insert 100 into queue of size 65536/setup",4.5223111474040625,4.501046832752573,4.558970817280161,3.595164153620913e-2,1.0247491844698652e-2,4.971743286573454e-2
