(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,1.487)
(600,1.003)
(700,0.672)
(800,1.584)
(900,1.384)
(1000,1.784)
(1100,2.100)
(1200,2.173)
(1300,2.396)
(1400,2.886)
(1500,2.949)
(1600,3.197)
(1700,3.472)
(1800,3.767)
(1900,3.866)
(2000,4.002)
(2100,4.171)
(2200,4.458)
(2300,5.018)
(2400,4.989)
(2500,5.197)
(2600,5.462)
(2700,5.740)
(2800,5.960)
(2900,6.163)
(3000,6.413)
(3100,6.799)
(3200,7.187)
(3300,7.346)
(3400,7.633)
(3500,8.009)
(3600,8.203)
(3700,8.563)
(3800,9.098)
(3900,9.314)
(4000,9.657)
(4100,9.800)
(4200,10.682)
(4300,11.239)
(4400,11.288)
(4500,11.760)
(4600,12.030)
(4700,12.190)
(4800,13.250)
(4900,14.169)
(5000,13.799)
(5100,13.550)
(5200,14.211)
(5300,14.454)
(5400,14.770)
(5500,15.722)
(5600,16.142)
(5700,16.405)
(5800,16.442)
(5900,17.004)
(6000,17.440)
(6100,17.832)
(6200,18.152)
(6300,18.460)
(6400,19.484)
(6500,19.812)
(6600,20.075)
(6700,20.316)
(6800,20.484)
(6900,20.709)
(7000,21.126)
(7100,20.709)
(7200,20.859)
(7300,21.395)
(7400,21.740)
(7500,21.947)
(7600,22.477)
(7700,22.756)
(7800,22.851)
(7900,23.377)
(8000,23.577)
