(100,0)
(200,0)
(300,0)
(400,0)
(500,2222)
(600,0)
(700,4444)
(800,1111)
(900,8888)
(1000,4444)
(1100,10000)
(1200,12222)
(1300,12222)
(1400,16666)
(1500,20000)
(1600,25555)
(1700,24444)
(1800,36666)
(1900,37777)
(2000,46666)
(2100,48888)
(2200,56666)
(2300,62222)
(2400,71111)
(2500,77777)
(2600,86666)
(2700,93333)
(2800,104444)
(2900,110000)
(3000,122222)
(3100,130000)
(3200,137777)
(3300,144444)
(3400,155555)
(3500,166666)
(3600,178888)
(3700,194444)
(3800,202222)
(3900,218888)
(4000,225555)
(4100,241111)
(4200,253333)
(4300,274444)
(4400,303333)
(4500,301111)
(4600,318888)
(4700,340000)
(4800,355555)
(4900,366666)
(5000,385555)
(5100,410000)
(5200,431111)
(5300,445555)
(5400,461111)
(5500,483333)
(5600,517777)
(5700,526666)
(5800,550000)
(5900,566666)
(6000,606666)
(6100,666666)
(6200,654444)
(6300,675555)
(6400,776666)
(6500,722222)
(6600,758888)
(6700,772222)
(6800,820000)
(6900,807777)
(7000,867777)
(7100,854444)
(7200,876666)
(7300,914444)
(7400,943333)
(7500,973333)
(7600,1004444)
(7700,1074444)
(7800,1053333)
(7900,1098888)
(8000,1128888)
