(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.248)
(600,0.401)
(700,0.168)
(800,0.864)
(900,0.629)
(1000,0.780)
(1100,0.900)
(1200,1.086)
(1300,1.239)
(1400,1.291)
(1500,1.474)
(1600,1.696)
(1700,1.888)
(1800,1.770)
(1900,1.879)
(2000,2.178)
(2100,2.253)
(2200,2.456)
(2300,2.552)
(2400,2.762)
(2500,2.835)
(2600,2.976)
(2700,3.213)
(2800,3.327)
(2900,3.498)
(3000,3.591)
(3100,3.770)
(3200,3.906)
(3300,3.918)
(3400,4.011)
(3500,4.153)
(3600,4.389)
(3700,4.510)
(3800,4.573)
(3900,4.776)
(4000,4.805)
(4100,5.148)
(4200,5.143)
(4300,5.416)
(4400,5.946)
(4500,5.636)
(4600,5.876)
(4700,6.240)
(4800,6.171)
(4900,6.271)
(5000,6.619)
(5100,6.810)
(5200,6.976)
(5300,7.032)
(5400,7.269)
(5500,7.430)
(5600,7.776)
(5700,7.781)
(5800,7.999)
(5900,8.043)
(6000,8.573)
(6100,9.053)
(6200,8.948)
(6300,9.055)
(6400,10.229)
(6500,9.434)
(6600,9.872)
(6700,9.812)
(6800,10.139)
(6900,9.887)
(7000,10.289)
(7100,10.141)
(7200,10.249)
(7300,10.544)
(7400,10.630)
(7500,10.933)
(7600,11.148)
(7700,11.713)
(7800,11.337)
(7900,11.775)
(8000,11.772)
