(10,1)
(15,2)
(20,3)
(25,4)
(30,5)
(35,6)
(40,8)
(45,10)
(50,12)
(55,14)
(60,17)
(65,20)
(70,22)
(75,26)
(80,29)
(85,34)
(90,38)
(95,41)
(100,46)
(105,50)
(110,55)
(115,60)
(120,65)
(125,71)
(130,77)
(135,83)
(140,89)
(145,95)
(150,102)
(155,108)
(160,116)
(165,123)
(170,130)
(175,137)
(180,144)
(185,154)
(190,163)
(195,171)
(200,180)
(205,189)
(210,198)
(215,207)
(220,218)
(225,230)
(230,238)
(235,247)
(240,259)
(245,269)
(250,281)
(255,293)
(260,305)
(265,315)
(270,326)
(275,338)
(280,353)
(285,364)
(290,378)
(295,386)
(300,403)
(305,418)
(310,431)
(315,446)
(320,464)
(325,472)
(330,488)
(335,503)
(340,518)
(345,535)
(350,549)
(355,567)
(360,569)
(365,598)
(370,617)
(375,631)
(380,658)
(385,668)
(390,684)
(395,704)
(400,722)
(405,743)
(410,751)
(415,778)
(420,794)
(425,811)
(430,833)
(435,853)
(440,872)
(445,895)
(450,912)
(455,932)
(460,958)
(465,976)
(470,998)
(475,1020)
(480,1043)
(485,1056)
(490,1085)
(495,1111)
(500,1127)
(505,1153)
(510,1179)
(515,1204)
(520,1233)
(525,1258)
(530,1265)
(535,1300)
(540,1320)
(545,1349)
(550,1375)
(555,1394)
(560,1434)
(565,1453)
(570,1488)
(575,1513)
(580,1536)
(585,1560)
(590,1593)
(595,1639)
(600,1665)
(605,1696)
(610,1722)
(615,1765)
(620,1798)
(625,1841)
(630,1888)
(635,1935)
(640,1968)
(645,2037)
(650,2092)
(655,2120)
(660,2157)
(665,2204)
(670,2239)
(675,2270)
(680,2311)
(685,2349)
(690,2386)
(695,2422)
(700,2458)
(705,2497)
(710,2515)
(715,2569)
(720,2602)
(725,2633)
(730,2680)
(735,2716)
(740,2753)
(745,2777)
(750,2829)
(755,2868)
(760,2919)
(765,2947)
(770,2983)
(775,3021)
(780,3062)
(785,3101)
(790,3128)
(795,3183)
(800,3205)
(805,3248)
(810,3304)
(815,3345)
(820,3375)
(825,3427)
(830,3467)
(835,3510)
(840,3573)
(845,3594)
(850,3636)
(855,3679)
(860,3710)
(865,3753)
(870,3798)
(875,3860)
(880,3892)
(885,3940)
(890,3988)
(895,4033)
(900,4079)
(905,4123)
(910,4170)
(915,4219)
(920,4278)
(925,4310)
(930,4352)
(935,4406)
(940,4436)
(945,4499)
(950,4530)
(955,4598)
(960,4661)
(965,4692)
(970,4738)
(975,4755)
(980,4840)
(985,4885)
(990,4934)
(995,4991)
(1000,5069)
