(10,6.483)
(15,6.234)
(20,5.417)
(25,5.295)
(30,4.997)
(35,4.953)
(40,4.683)
(45,4.618)
(50,4.546)
(55,4.502)
(60,4.493)
(65,4.463)
(70,4.500)
(75,4.492)
(80,4.449)
(85,4.493)
(90,4.507)
(95,4.481)
(100,4.459)
(105,4.494)
(110,4.491)
(115,4.507)
(120,4.475)
(125,4.483)
(130,4.417)
(135,4.434)
(140,4.499)
(145,4.440)
(150,4.468)
(155,4.474)
(160,4.491)
(165,4.469)
(170,4.455)
(175,4.469)
(180,4.440)
(185,4.452)
(190,4.466)
(195,4.450)
(200,4.443)
(205,4.437)
(210,4.481)
(215,4.468)
(220,4.450)
(225,4.446)
(230,4.437)
(235,4.471)
(240,4.474)
(245,4.459)
(250,4.516)
(255,4.477)
(260,4.480)
(265,4.472)
(270,4.449)
(275,4.456)
(280,4.460)
(285,4.437)
(290,4.459)
(295,4.444)
(300,4.447)
(305,4.463)
(310,4.475)
(315,4.462)
(320,4.505)
(325,4.474)
(330,4.463)
(335,4.465)
(340,4.465)
(345,4.483)
(350,4.479)
(355,4.482)
(360,4.471)
(365,4.484)
(370,4.466)
(375,4.476)
(380,4.484)
(385,4.473)
(390,4.539)
(395,4.480)
(400,4.489)
(405,4.447)
(410,4.492)
(415,4.495)
(420,4.492)
(425,4.491)
(430,4.500)
(435,4.528)
(440,4.469)
(445,4.495)
(450,4.480)
(455,4.495)
(460,4.500)
(465,4.513)
(470,4.522)
(475,4.510)
(480,4.500)
(485,4.497)
(490,4.499)
(495,4.484)
(500,4.502)
(505,4.499)
(510,4.501)
(515,4.498)
(520,4.510)
(525,4.501)
(530,4.534)
(535,4.507)
(540,4.495)
(545,4.510)
(550,4.516)
(555,4.499)
(560,4.519)
(565,4.520)
(570,4.539)
(575,4.524)
(580,4.583)
(585,4.546)
(590,4.560)
(595,4.564)
(600,4.580)
(605,4.599)
(610,4.622)
(615,4.631)
(620,4.667)
(625,4.663)
(630,4.739)
(635,4.749)
(640,4.786)
(645,4.874)
(650,4.932)
(655,4.951)
(660,4.964)
(665,4.974)
(670,4.973)
(675,4.997)
(680,5.010)
(685,5.004)
(690,4.993)
(695,5.011)
(700,5.013)
(705,5.018)
(710,5.019)
(715,5.007)
(720,4.998)
(725,5.025)
(730,5.023)
(735,5.027)
(740,5.025)
(745,5.002)
(750,5.028)
(755,5.029)
(760,5.051)
(765,5.017)
(770,5.015)
(775,5.011)
(780,5.031)
(785,4.997)
(790,5.028)
(795,5.034)
(800,5.037)
(805,5.031)
(810,5.035)
(815,5.034)
(820,5.036)
(825,5.016)
(830,4.997)
(835,5.033)
(840,5.060)
(845,5.036)
(850,5.033)
(855,5.014)
(860,5.031)
(865,5.016)
(870,5.032)
(875,5.037)
(880,5.041)
(885,5.013)
(890,5.032)
(895,5.034)
(900,5.019)
(905,5.032)
(910,5.032)
(915,5.036)
(920,5.052)
(925,5.036)
(930,5.031)
(935,5.034)
(940,5.033)
(945,5.035)
(950,5.015)
(955,5.038)
(960,5.039)
(965,5.037)
(970,5.033)
(975,5.034)
(980,5.037)
(985,5.035)
(990,5.031)
(995,5.037)
(1000,5.068)
