(100,0)
(200,0)
(300,0)
(400,0)
(500,0)
(600,0)
(700,1111)
(800,3333)
(900,6666)
(1000,8888)
(1100,8888)
(1200,14444)
(1300,14444)
(1400,20000)
(1500,25555)
(1600,25555)
(1700,32222)
(1800,37777)
(1900,44444)
(2000,46666)
(2100,50000)
(2200,58888)
(2300,66666)
(2400,72222)
(2500,80000)
(2600,88888)
(2700,95555)
(2800,103333)
(2900,112222)
(3000,123333)
(3100,130000)
(3200,140000)
(3300,150000)
(3400,157777)
(3500,170000)
(3600,184444)
(3700,200000)
(3800,206666)
(3900,218888)
(4000,224444)
(4100,254444)
(4200,258888)
(4300,276666)
(4400,310000)
(4500,305555)
(4600,325555)
(4700,352222)
(4800,361111)
(4900,375555)
(5000,400000)
(5100,430000)
(5200,442222)
(5300,466666)
(5400,481111)
(5500,498888)
(5600,528888)
(5700,546666)
(5800,576666)
(5900,595555)
(6000,633333)
(6100,684444)
(6200,690000)
(6300,716666)
(6400,792222)
(6500,762222)
(6600,815555)
(6700,835555)
(6800,862222)
(6900,864444)
(7000,924444)
(7100,913333)
(7200,937777)
(7300,978888)
(7400,1003333)
(7500,1045555)
(7600,1093333)
(7700,1157777)
(7800,1135555)
(7900,1185555)
(8000,1212222)
