(100,0.000)
(200,0.000)
(300,0.000)
(400,0.321)
(500,0.248)
(600,0.201)
(700,0.840)
(800,1.152)
(900,1.510)
(1000,2.007)
(1100,1.900)
(1200,2.263)
(1300,2.479)
(1400,2.734)
(1500,2.949)
(1600,3.132)
(1700,3.350)
(1800,3.825)
(1900,3.866)
(2000,4.002)
(2100,4.411)
(2200,4.503)
(2300,5.061)
(2400,5.154)
(2500,5.355)
(2600,5.538)
(2700,5.704)
(2800,6.099)
(2900,6.296)
(3000,6.669)
(3100,6.922)
(3200,7.187)
(3300,7.547)
(3400,7.605)
(3500,7.928)
(3600,8.334)
(3700,8.690)
(3800,9.048)
(3900,9.553)
(4000,9.727)
(4100,9.958)
(4200,10.858)
(4300,11.282)
(4400,11.454)
(4500,12.147)
(4600,12.169)
(4700,12.539)
(4800,13.875)
(4900,14.613)
(5000,14.287)
(5100,14.204)
(5200,14.367)
(5300,14.810)
(5400,15.201)
(5500,16.340)
(5600,17.162)
(5700,16.873)
(5800,17.178)
(5900,17.635)
(6000,18.104)
(6100,18.730)
(6200,18.863)
(6300,19.340)
(6400,20.102)
(6500,20.473)
(6600,20.884)
(6700,21.098)
(6800,21.639)
(6900,21.997)
(7000,22.058)
(7100,21.553)
(7200,22.003)
(7300,22.475)
(7400,22.698)
(7500,23.017)
(7600,23.520)
(7700,23.829)
(7800,24.206)
(7900,24.539)
(8000,25.066)
