(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.496)
(600,0.000)
(700,0.672)
(800,0.144)
(900,1.006)
(1000,0.446)
(1100,0.900)
(1200,0.996)
(1300,0.909)
(1400,1.139)
(1500,1.264)
(1600,1.501)
(1700,1.340)
(1800,1.884)
(1900,1.826)
(2000,2.128)
(2100,2.109)
(2200,2.320)
(2300,2.423)
(2400,2.639)
(2500,2.756)
(2600,2.938)
(2700,3.033)
(2800,3.257)
(2900,3.298)
(3000,3.527)
(3100,3.616)
(3200,3.698)
(3300,3.745)
(3400,3.900)
(3500,4.045)
(3600,4.206)
(3700,4.434)
(3800,4.475)
(3900,4.705)
(4000,4.713)
(4100,4.900)
(4200,5.011)
(4300,5.288)
(4400,5.696)
(4500,5.514)
(4600,5.697)
(4700,5.930)
(4800,6.057)
(4900,6.104)
(5000,6.275)
(5100,6.527)
(5200,6.716)
(5300,6.795)
(5400,6.887)
(5500,7.073)
(5600,7.426)
(5700,7.406)
(5800,7.585)
(5900,7.667)
(6000,8.056)
(6100,8.691)
(6200,8.379)
(6300,8.496)
(6400,9.598)
(6500,8.772)
(6600,9.062)
(6700,9.068)
(6800,9.472)
(6900,9.180)
(7000,9.705)
(7100,9.407)
(7200,9.502)
(7300,9.761)
(7400,9.918)
(7500,10.082)
(7600,10.252)
(7700,10.808)
(7800,10.445)
(7900,10.743)
(8000,10.883)
