(100,0)
(200,0)
(300,0)
(400,0)
(500,1111)
(600,6666)
(700,8888)
(800,6666)
(900,14444)
(1000,14444)
(1100,21111)
(1200,26666)
(1300,33333)
(1400,38888)
(1500,42222)
(1600,51111)
(1700,61111)
(1800,65555)
(1900,75555)
(2000,90000)
(2100,100000)
(2200,103333)
(2300,118888)
(2400,126666)
(2500,142222)
(2600,157777)
(2700,171111)
(2800,191111)
(2900,204444)
(3000,221111)
(3100,238888)
(3200,261111)
(3300,272222)
(3400,296666)
(3500,314444)
(3600,337777)
(3700,362222)
(3800,386666)
(3900,413333)
(4000,433333)
(4100,457777)
(4200,495555)
(4300,537777)
(4400,563333)
(4500,590000)
(4600,622222)
(4700,638888)
(4800,716666)
(4900,771111)
(5000,782222)
(5100,777777)
(5200,826666)
(5300,862222)
(5400,894444)
(5500,988888)
(5600,1020000)
(5700,1057777)
(5800,1080000)
(5900,1131111)
(6000,1188888)
(6100,1248888)
(6200,1283333)
(6300,1335555)
(6400,1413333)
(6500,1465555)
(6600,1558888)
(6700,1573333)
(6800,1634444)
(6900,1664444)
(7000,1723333)
(7100,1705555)
(7200,1751111)
(7300,1813333)
(7400,1888888)
(7500,1938888)
(7600,2003333)
(7700,2051111)
(7800,2097777)
(7900,2170000)
(8000,2251111)
