(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.744)
(600,1.003)
(700,0.840)
(800,1.008)
(900,1.258)
(1000,1.226)
(1100,1.900)
(1200,1.901)
(1300,2.314)
(1400,2.430)
(1500,2.598)
(1600,2.740)
(1700,3.045)
(1800,3.311)
(1900,3.383)
(2000,3.698)
(2100,3.931)
(2200,4.048)
(2300,4.239)
(2400,4.535)
(2500,4.686)
(2600,4.935)
(2700,5.127)
(2800,5.406)
(2900,5.563)
(3000,5.804)
(3100,6.150)
(3200,6.352)
(3300,6.482)
(3400,6.908)
(3500,7.011)
(3600,7.341)
(3700,7.575)
(3800,7.696)
(3900,8.359)
(4000,8.520)
(4100,8.897)
(4200,9.385)
(4300,10.469)
(4400,10.265)
(4500,10.234)
(4600,10.402)
(4700,10.950)
(4800,11.168)
(4900,11.598)
(5000,12.316)
(5100,12.206)
(5200,12.757)
(5300,12.743)
(5400,13.193)
(5500,13.950)
(5600,14.772)
(5700,14.592)
(5800,14.956)
(5900,14.869)
(6000,15.699)
(6100,16.079)
(6200,16.302)
(6300,16.783)
(6400,17.864)
(6500,17.504)
(6600,18.456)
(6700,18.580)
(6800,18.802)
(6900,18.828)
(7000,19.113)
(7100,18.789)
(7200,19.065)
(7300,19.498)
(7400,19.661)
(7500,20.014)
(7600,20.413)
(7700,28.277)
(7800,21.055)
(7900,21.248)
(8000,21.702)
