(100,0)
(200,0)
(300,0)
(400,0)
(500,1111)
(600,4444)
(700,3333)
(800,5555)
(900,6666)
(1000,11111)
(1100,11111)
(1200,16666)
(1300,21111)
(1400,23333)
(1500,30000)
(1600,33333)
(1700,41111)
(1800,43333)
(1900,50000)
(2000,57777)
(2100,63333)
(2200,72222)
(2300,80000)
(2400,91111)
(2500,95555)
(2600,106666)
(2700,122222)
(2800,125555)
(2900,137777)
(3000,147777)
(3100,162222)
(3200,171111)
(3300,184444)
(3400,195555)
(3500,217777)
(3600,220000)
(3700,237777)
(3800,248888)
(3900,262222)
(4000,282222)
(4100,300000)
(4200,320000)
(4300,358888)
(4400,364444)
(4500,383333)
(4600,418888)
(4700,428888)
(4800,451111)
(4900,474444)
(5000,523333)
(5100,534444)
(5200,550000)
(5300,593333)
(5400,608888)
(5500,635555)
(5600,673333)
(5700,703333)
(5800,775555)
(5900,764444)
(6000,802222)
(6100,874444)
(6200,854444)
(6300,923333)
(6400,957777)
(6500,970000)
(6600,1043333)
(6700,1054444)
(6800,1130000)
(6900,1108888)
(7000,1200000)
(7100,1145555)
(7200,1186666)
(7300,1230000)
(7400,1273333)
(7500,1307777)
(7600,1360000)
(7700,1557777)
(7800,1431111)
(7900,1476666)
(8000,1517777)
