(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.248)
(600,1.204)
(700,1.344)
(800,0.864)
(900,1.635)
(1000,1.449)
(1100,1.900)
(1200,2.173)
(1300,2.479)
(1400,2.658)
(1500,2.668)
(1600,3.001)
(1700,3.350)
(1800,3.368)
(1900,3.651)
(2000,4.104)
(2100,4.315)
(2200,4.230)
(2300,4.629)
(2400,4.700)
(2500,5.040)
(2600,5.349)
(2700,5.560)
(2800,5.960)
(2900,6.129)
(3000,6.381)
(3100,6.644)
(3200,7.008)
(3300,7.058)
(3400,7.438)
(3500,7.631)
(3600,7.942)
(3700,8.259)
(3800,8.557)
(3900,8.884)
(4000,9.054)
(4100,9.303)
(4200,9.803)
(4300,10.362)
(4400,10.578)
(4500,10.804)
(4600,11.117)
(4700,11.144)
(4800,12.209)
(4900,12.838)
(5000,12.732)
(5100,12.382)
(5200,12.878)
(5300,13.150)
(5400,13.359)
(5500,14.470)
(5600,14.629)
(5700,14.874)
(5800,14.894)
(5900,15.305)
(6000,15.788)
(6100,16.282)
(6200,16.430)
(6300,16.797)
(6400,17.466)
(6500,17.801)
(6600,18.615)
(6700,18.476)
(6800,18.879)
(6900,18.916)
(7000,19.274)
(7100,18.776)
(7200,18.980)
(7300,19.355)
(7400,19.859)
(7500,20.083)
(7600,20.447)
(7700,20.632)
(7800,20.801)
(7900,21.215)
(8000,21.702)
