(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.000)
(600,0.201)
(700,0.000)
(800,0.000)
(900,0.126)
(1000,0.223)
(1100,0.400)
(1200,0.000)
(1300,0.165)
(1400,0.304)
(1500,0.281)
(1600,0.457)
(1700,0.426)
(1800,0.571)
(1900,0.591)
(2000,0.507)
(2100,0.623)
(2200,0.682)
(2300,0.649)
(2400,0.660)
(2500,0.709)
(2600,0.716)
(2700,0.830)
(2800,0.970)
(2900,0.833)
(3000,1.058)
(3100,1.051)
(3200,1.014)
(3300,1.095)
(3400,1.114)
(3500,1.159)
(3600,1.150)
(3700,1.216)
(3800,1.279)
(3900,1.337)
(4000,1.346)
(4100,1.490)
(4200,1.473)
(4300,1.499)
(4400,1.523)
(4500,1.526)
(4600,1.608)
(4700,1.628)
(4800,1.628)
(4900,1.720)
(5000,1.718)
(5100,1.857)
(5200,1.818)
(5300,1.864)
(5400,1.975)
(5500,1.902)
(5600,2.056)
(5700,2.094)
(5800,2.069)
(5900,2.105)
(6000,2.198)
(6100,2.260)
(6200,2.233)
(6300,2.278)
(6400,2.581)
(6500,2.429)
(6600,2.455)
(6700,2.518)
(6800,2.503)
(6900,2.589)
(7000,2.784)
(7100,2.569)
(7200,2.577)
(7300,2.609)
(7400,2.663)
(7500,2.659)
(7600,2.733)
(7700,2.716)
(7800,2.776)
(7900,2.813)
(8000,2.882)
