(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.248)
(600,0.201)
(700,0.336)
(800,0.720)
(900,0.881)
(1000,0.780)
(1100,1.200)
(1200,1.177)
(1300,1.487)
(1400,1.747)
(1500,1.545)
(1600,1.892)
(1700,2.132)
(1800,2.340)
(1900,2.470)
(2000,2.432)
(2100,2.637)
(2200,2.957)
(2300,3.028)
(2400,3.175)
(2500,3.307)
(2600,3.541)
(2700,3.755)
(2800,3.881)
(2900,4.031)
(3000,4.233)
(3100,4.327)
(3200,4.592)
(3300,4.811)
(3400,4.819)
(3500,5.474)
(3600,5.147)
(3700,5.422)
(3800,5.508)
(3900,5.708)
(4000,5.757)
(4100,5.961)
(4200,6.198)
(4300,6.722)
(4400,6.802)
(4500,6.897)
(4600,7.286)
(4700,7.132)
(4800,7.515)
(4900,7.751)
(5000,8.066)
(5100,8.190)
(5200,8.257)
(5300,8.557)
(5400,8.713)
(5500,8.894)
(5600,9.402)
(5700,9.421)
(5800,9.976)
(5900,9.772)
(6000,10.092)
(6100,10.502)
(6200,10.256)
(6300,10.844)
(6400,11.122)
(6500,11.013)
(6600,11.437)
(6700,11.469)
(6800,12.347)
(6900,11.781)
(7000,12.402)
(7100,11.792)
(7200,11.899)
(7300,12.180)
(7400,12.429)
(7500,12.556)
(7600,12.928)
(7700,14.675)
(7800,13.188)
(7900,13.329)
(8000,13.615)
