(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.000)
(600,0.602)
(700,0.672)
(800,0.720)
(900,1.132)
(1000,1.449)
(1100,1.700)
(1200,1.720)
(1300,1.735)
(1400,2.050)
(1500,2.036)
(1600,2.479)
(1700,2.619)
(1800,2.911)
(1900,2.953)
(2000,3.192)
(2100,3.356)
(2200,3.548)
(2300,3.634)
(2400,3.999)
(2500,4.095)
(2600,4.445)
(2700,4.441)
(2800,4.678)
(2900,4.830)
(3000,5.066)
(3100,5.161)
(3200,5.487)
(3300,5.531)
(3400,5.794)
(3500,6.121)
(3600,6.140)
(3700,6.359)
(3800,6.639)
(3900,6.854)
(4000,7.011)
(4100,7.384)
(4200,7.627)
(4300,8.371)
(4400,8.492)
(4500,8.728)
(4600,9.112)
(4700,9.012)
(4800,9.200)
(4900,9.637)
(5000,9.983)
(5100,10.808)
(5200,10.386)
(5300,10.676)
(5400,11.036)
(5500,11.576)
(5600,12.031)
(5700,12.124)
(5800,13.102)
(5900,12.433)
(6000,12.911)
(6100,13.558)
(6200,13.429)
(6300,13.792)
(6400,14.582)
(6500,14.211)
(6600,15.126)
(6700,15.136)
(6800,15.607)
(6900,15.431)
(7000,15.683)
(7100,15.425)
(7200,15.668)
(7300,15.928)
(7400,16.238)
(7500,16.504)
(7600,16.795)
(7700,20.834)
(7800,17.232)
(7900,17.609)
(8000,17.889)
