(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.744)
(600,0.803)
(700,1.176)
(800,1.152)
(900,1.761)
(1000,1.895)
(1100,2.200)
(1200,2.535)
(1300,2.809)
(1400,3.113)
(1500,3.159)
(1600,3.262)
(1700,3.776)
(1800,3.767)
(1900,4.134)
(2000,4.509)
(2100,4.794)
(2200,4.822)
(2300,5.105)
(2400,5.401)
(2500,5.749)
(2600,6.065)
(2700,6.354)
(2800,6.584)
(2900,6.962)
(3000,7.407)
(3100,7.602)
(3200,8.022)
(3300,8.239)
(3400,8.636)
(3500,9.168)
(3600,9.379)
(3700,9.931)
(3800,10.032)
(3900,10.508)
(4000,11.143)
(4100,11.178)
(4200,12.045)
(4300,12.374)
(4400,12.915)
(4500,13.327)
(4600,13.380)
(4700,13.818)
(4800,14.443)
(4900,14.632)
(5000,15.372)
(5100,16.752)
(5200,16.081)
(5300,16.318)
(5400,16.811)
(5500,17.722)
(5600,17.991)
(5700,18.436)
(5800,18.541)
(5900,18.672)
(6000,19.639)
(6100,20.540)
(6200,20.371)
(6300,20.863)
(6400,21.242)
(6500,22.389)
(6600,22.437)
(6700,22.742)
(6800,23.782)
(6900,24.497)
(7000,23.698)
(7100,23.229)
(7200,23.352)
(7300,24.040)
(7400,24.216)
(7500,24.410)
(7600,24.938)
(7700,25.494)
(7800,25.638)
(7900,26.168)
(8000,26.544)
