(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.991)
(600,1.003)
(700,1.679)
(800,1.440)
(900,2.013)
(1000,2.007)
(1100,2.799)
(1200,2.535)
(1300,2.892)
(1400,3.493)
(1500,3.581)
(1600,3.719)
(1700,3.898)
(1800,4.224)
(1900,4.564)
(2000,4.813)
(2100,5.034)
(2200,5.231)
(2300,5.580)
(2400,5.855)
(2500,6.457)
(2600,6.555)
(2700,6.859)
(2800,7.381)
(2900,7.528)
(3000,7.824)
(3100,8.437)
(3200,8.678)
(3300,8.786)
(3400,9.109)
(3500,9.492)
(3600,9.719)
(3700,10.185)
(3800,10.401)
(3900,10.938)
(4000,11.445)
(4100,11.607)
(4200,12.506)
(4300,12.352)
(4400,13.165)
(4500,13.530)
(4600,13.718)
(4700,13.992)
(4800,14.273)
(4900,14.650)
(5000,15.227)
(5100,15.726)
(5200,16.410)
(5300,16.335)
(5400,16.662)
(5500,17.592)
(5600,18.788)
(5700,18.561)
(5800,18.603)
(5900,19.364)
(6000,21.380)
(6100,20.555)
(6200,20.954)
(6300,20.919)
(6400,21.489)
(6500,22.214)
(6600,21.972)
(6700,23.160)
(6800,23.140)
(6900,24.459)
(7000,24.319)
(7100,23.902)
(7200,23.750)
(7300,24.254)
(7400,24.205)
(7500,24.606)
(7600,25.153)
(7700,25.405)
(7800,25.715)
(7900,25.995)
(8000,26.866)
