(100,0)
(200,0)
(300,0)
(400,0)
(500,1111)
(600,4444)
(700,8888)
(800,15555)
(900,13333)
(1000,23333)
(1100,30000)
(1200,32222)
(1300,40000)
(1400,48888)
(1500,51111)
(1600,60000)
(1700,70000)
(1800,78888)
(1900,90000)
(2000,100000)
(2100,110000)
(2200,122222)
(2300,136666)
(2400,147777)
(2500,164444)
(2600,180000)
(2700,192222)
(2800,220000)
(2900,235555)
(3000,253333)
(3100,277777)
(3200,298888)
(3300,318888)
(3400,346666)
(3500,374444)
(3600,395555)
(3700,436666)
(3800,457777)
(3900,496666)
(4000,542222)
(4100,553333)
(4200,615555)
(4300,660000)
(4400,701111)
(4500,744444)
(4600,770000)
(4700,817777)
(4800,911111)
(4900,918888)
(5000,980000)
(5100,1071111)
(5200,1067777)
(5300,1116666)
(5400,1173333)
(5500,1252222)
(5600,1305555)
(5700,1361111)
(5800,1401111)
(5900,1455555)
(6000,1557777)
(6100,1664444)
(6200,1681111)
(6300,1742222)
(6400,1813333)
(6500,1948888)
(6600,1954444)
(6700,2045555)
(6800,2181111)
(6900,2192222)
(7000,2241111)
(7100,2230000)
(7200,2294444)
(7300,2391111)
(7400,2463333)
(7500,2520000)
(7600,2624444)
(7700,2684444)
(7800,2780000)
(7900,2856666)
(8000,2927777)
