(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.000)
(600,0.000)
(700,0.000)
(800,0.000)
(900,0.126)
(1000,0.000)
(1100,0.200)
(1200,0.181)
(1300,0.165)
(1400,0.228)
(1500,0.281)
(1600,0.130)
(1700,0.305)
(1800,0.342)
(1900,0.376)
(2000,0.507)
(2100,0.336)
(2200,0.455)
(2300,0.433)
(2400,0.660)
(2500,0.709)
(2600,0.678)
(2700,0.686)
(2800,0.658)
(2900,0.833)
(3000,0.770)
(3100,0.927)
(3200,0.924)
(3300,0.951)
(3400,1.003)
(3500,1.052)
(3600,1.045)
(3700,1.115)
(3800,1.156)
(3900,1.194)
(4000,1.184)
(4100,1.287)
(4200,1.341)
(4300,1.370)
(4400,1.398)
(4500,1.445)
(4600,1.469)
(4700,1.531)
(4800,1.552)
(4900,1.535)
(5000,1.610)
(5100,1.698)
(5200,1.748)
(5300,1.728)
(5400,1.875)
(5500,1.772)
(5600,1.817)
(5700,1.922)
(5800,1.869)
(5900,1.894)
(6000,2.021)
(6100,2.100)
(6200,2.063)
(6300,2.096)
(6400,2.403)
(6500,2.186)
(6600,2.269)
(6700,2.283)
(6800,2.349)
(6900,2.387)
(7000,2.560)
(7100,2.373)
(7200,2.385)
(7300,2.479)
(7400,2.488)
(7500,2.509)
(7600,2.540)
(7700,2.559)
(7800,2.611)
(7900,2.640)
(8000,2.689)
