(100,0)
(200,0)
(300,0)
(400,0)
(500,0)
(600,5555)
(700,4444)
(800,7777)
(900,2222)
(1000,7777)
(1100,11111)
(1200,12222)
(1300,20000)
(1400,18888)
(1500,20000)
(1600,28888)
(1700,32222)
(1800,34444)
(1900,42222)
(2000,44444)
(2100,53333)
(2200,58888)
(2300,64444)
(2400,72222)
(2500,80000)
(2600,87777)
(2700,96666)
(2800,106666)
(2900,112222)
(3000,123333)
(3100,132222)
(3200,138888)
(3300,147777)
(3400,157777)
(3500,168888)
(3600,182222)
(3700,195555)
(3800,205555)
(3900,225555)
(4000,226666)
(4100,244444)
(4200,254444)
(4300,276666)
(4400,307777)
(4500,301111)
(4600,320000)
(4700,342222)
(4800,354444)
(4900,373333)
(5000,392222)
(5100,424444)
(5200,436666)
(5300,466666)
(5400,472222)
(5500,502222)
(5600,535555)
(5700,543333)
(5800,571111)
(5900,584444)
(6000,620000)
(6100,686666)
(6200,690000)
(6300,703333)
(6400,804444)
(6500,747777)
(6600,801111)
(6700,825555)
(6800,845555)
(6900,861111)
(7000,913333)
(7100,896666)
(7200,923333)
(7300,967777)
(7400,991111)
(7500,1031111)
(7600,1065555)
(7700,1131111)
(7800,1120000)
(7900,1167777)
(8000,1191111)
