(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.248)
(600,0.803)
(700,0.504)
(800,0.720)
(900,0.755)
(1000,1.115)
(1100,1.000)
(1200,1.358)
(1300,1.570)
(1400,1.595)
(1500,1.896)
(1600,1.957)
(1700,2.253)
(1800,2.226)
(1900,2.416)
(2000,2.634)
(2100,2.733)
(2200,2.957)
(2300,3.115)
(2400,3.381)
(2500,3.386)
(2600,3.616)
(2700,3.971)
(2800,3.916)
(2900,4.131)
(3000,4.265)
(3100,4.512)
(3200,4.592)
(3300,4.782)
(3400,4.903)
(3500,5.285)
(3600,5.173)
(3700,5.422)
(3800,5.508)
(3900,5.636)
(4000,5.896)
(4100,6.097)
(4200,6.330)
(4300,6.915)
(4400,6.843)
(4500,7.019)
(4600,7.484)
(4700,7.481)
(4800,7.685)
(4900,7.899)
(5000,8.518)
(5100,8.508)
(5200,8.568)
(5300,9.049)
(5400,9.094)
(5500,9.300)
(5600,9.657)
(5700,9.890)
(5800,10.696)
(5900,10.343)
(6000,10.653)
(6100,11.400)
(6200,10.939)
(6300,11.612)
(6400,11.836)
(6500,11.782)
(6600,12.459)
(6700,12.382)
(6800,13.053)
(6900,12.602)
(7000,13.421)
(7100,12.611)
(7200,12.862)
(7300,13.129)
(7400,13.387)
(7500,13.546)
(7600,13.881)
(7700,15.670)
(7800,14.191)
(7900,14.437)
(8000,14.633)
