(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.000)
(600,0.000)
(700,0.504)
(800,0.144)
(900,0.252)
(1000,0.111)
(1100,0.300)
(1200,0.543)
(1300,0.413)
(1400,0.456)
(1500,0.562)
(1600,0.522)
(1700,0.731)
(1800,0.742)
(1900,1.020)
(2000,0.912)
(2100,0.911)
(2200,1.274)
(2300,1.211)
(2400,1.196)
(2500,1.378)
(2600,1.394)
(2700,1.516)
(2800,1.629)
(2900,1.632)
(3000,1.699)
(3100,1.916)
(3200,1.908)
(3300,1.959)
(3400,2.006)
(3500,2.076)
(3600,2.195)
(3700,2.229)
(3800,2.385)
(3900,2.388)
(4000,2.391)
(4100,2.506)
(4200,2.594)
(4300,2.697)
(4400,3.004)
(4500,2.828)
(4600,2.879)
(4700,3.004)
(4800,2.991)
(4900,3.163)
(5000,3.219)
(5100,3.255)
(5200,3.254)
(5300,3.406)
(5400,3.485)
(5500,3.675)
(5600,3.617)
(5700,3.734)
(5800,3.754)
(5900,3.849)
(6000,4.279)
(6100,3.984)
(6200,4.012)
(6300,4.094)
(6400,4.339)
(6500,4.238)
(6600,4.405)
(6700,4.436)
(6800,4.672)
(6900,4.660)
(7000,4.822)
(7100,4.550)
(7200,4.745)
(7300,4.756)
(7400,4.801)
(7500,5.018)
(7600,5.058)
(7700,5.085)
(7800,5.167)
(7900,5.203)
(8000,5.313)
