(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.000)
(600,0.803)
(700,0.504)
(800,1.152)
(900,1.006)
(1000,1.003)
(1100,1.600)
(1200,1.629)
(1300,1.570)
(1400,1.974)
(1500,2.106)
(1600,2.153)
(1700,2.314)
(1800,2.683)
(1900,2.899)
(2000,2.989)
(2100,3.308)
(2200,3.411)
(2300,3.591)
(2400,3.711)
(2500,3.937)
(2600,4.294)
(2700,4.404)
(2800,4.505)
(2900,4.764)
(3000,4.938)
(3100,5.192)
(3200,5.427)
(3300,5.502)
(3400,5.683)
(3500,6.013)
(3600,6.009)
(3700,6.232)
(3800,6.344)
(3900,6.759)
(4000,6.871)
(4100,7.113)
(4200,7.275)
(4300,8.028)
(4400,8.158)
(4500,8.444)
(4600,8.556)
(4700,8.740)
(4800,8.821)
(4900,9.156)
(5000,9.621)
(5100,9.888)
(5200,9.763)
(5300,10.032)
(5400,10.389)
(5500,10.796)
(5600,11.681)
(5700,11.265)
(5800,12.228)
(5900,11.441)
(6000,11.878)
(6100,12.458)
(6200,12.447)
(6300,12.646)
(6400,13.484)
(6500,12.888)
(6600,13.839)
(6700,14.079)
(6800,14.490)
(6900,14.433)
(7000,14.415)
(7100,14.128)
(7200,14.356)
(7300,14.635)
(7400,14.859)
(7500,15.099)
(7600,15.230)
(7700,18.945)
(7800,15.898)
(7900,16.207)
(8000,16.646)
