(100,0)
(200,0)
(300,0)
(400,0)
(500,6666)
(600,5555)
(700,4444)
(800,12222)
(900,12222)
(1000,17777)
(1100,23333)
(1200,26666)
(1300,32222)
(1400,42222)
(1500,46666)
(1600,54444)
(1700,63333)
(1800,73333)
(1900,80000)
(2000,87777)
(2100,96666)
(2200,108888)
(2300,128888)
(2400,134444)
(2500,146666)
(2600,161111)
(2700,176666)
(2800,191111)
(2900,205555)
(3000,222222)
(3100,244444)
(3200,267777)
(3300,283333)
(3400,304444)
(3500,330000)
(3600,348888)
(3700,375555)
(3800,411111)
(3900,433333)
(4000,462222)
(4100,482222)
(4200,540000)
(4300,583333)
(4400,601111)
(4500,642222)
(4600,673333)
(4700,698888)
(4800,777777)
(4900,851111)
(5000,847777)
(5100,851111)
(5200,912222)
(5300,947777)
(5400,988888)
(5500,1074444)
(5600,1125555)
(5700,1166666)
(5800,1192222)
(5900,1256666)
(6000,1313333)
(6100,1367777)
(6200,1417777)
(6300,1467777)
(6400,1576666)
(6500,1631111)
(6600,1681111)
(6700,1730000)
(6800,1773333)
(6900,1822222)
(7000,1888888)
(7100,1881111)
(7200,1924444)
(7300,2004444)
(7400,2067777)
(7500,2118888)
(7600,2202222)
(7700,2262222)
(7800,2304444)
(7900,2391111)
(8000,2445555)
