(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.248)
(600,0.201)
(700,0.000)
(800,0.432)
(900,0.629)
(1000,0.557)
(1100,0.800)
(1200,0.905)
(1300,0.909)
(1400,1.139)
(1500,1.053)
(1600,1.044)
(1700,1.340)
(1800,1.370)
(1900,1.396)
(2000,1.621)
(2100,1.678)
(2200,1.865)
(2300,1.990)
(2400,2.061)
(2500,2.244)
(2600,2.260)
(2700,2.527)
(2800,2.564)
(2900,2.532)
(3000,2.790)
(3100,2.874)
(3200,3.161)
(3300,2.996)
(3400,3.092)
(3500,3.290)
(3600,3.318)
(3700,3.395)
(3800,3.492)
(3900,3.582)
(4000,3.714)
(4100,3.816)
(4200,4.110)
(4300,4.089)
(4400,4.340)
(4500,4.334)
(4600,4.447)
(4700,4.477)
(4800,4.657)
(4900,4.735)
(5000,4.991)
(5100,4.988)
(5200,5.158)
(5300,5.270)
(5400,5.377)
(5500,5.561)
(5600,5.705)
(5700,5.687)
(5800,6.160)
(5900,5.923)
(6000,6.168)
(6100,6.475)
(6200,6.316)
(6300,6.498)
(6400,6.975)
(6500,7.031)
(6600,7.390)
(6700,7.268)
(6800,7.290)
(6900,7.362)
(7000,7.493)
(7100,7.388)
(7200,7.515)
(7300,7.602)
(7400,7.780)
(7500,7.849)
(7600,7.995)
(7700,8.170)
(7800,8.373)
(7900,8.516)
(8000,8.687)
