(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.000)
(600,0.000)
(700,0.000)
(800,0.000)
(900,0.377)
(1000,0.669)
(1100,0.850)
(1200,0.815)
(1300,0.868)
(1400,0.987)
(1500,0.948)
(1600,1.174)
(1700,1.188)
(1800,1.313)
(1900,1.396)
(2000,1.520)
(2100,1.534)
(2200,1.615)
(2300,1.557)
(2400,1.629)
(2500,1.792)
(2600,1.940)
(2700,1.950)
(2800,1.958)
(2900,2.099)
(3000,2.405)
(3100,2.441)
(3200,2.326)
(3300,2.737)
(3400,2.646)
(3500,2.723)
(3600,2.835)
(3700,2.939)
(3800,2.987)
(3900,3.129)
(4000,3.053)
(4100,3.240)
(4200,3.297)
(4300,3.072)
(4400,3.015)
(4500,3.103)
(4600,3.196)
(4700,3.353)
(4800,3.190)
(4900,3.357)
(5000,3.409)
(5100,3.573)
(5200,3.566)
(5300,3.686)
(5400,3.709)
(5500,3.813)
(5600,3.689)
(5700,3.851)
(5800,3.884)
(5900,4.172)
