(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.000)
(600,0.000)
(700,0.000)
(800,0.216)
(900,0.566)
(1000,0.892)
(1100,0.800)
(1200,0.996)
(1300,0.992)
(1400,1.101)
(1500,1.123)
(1600,1.174)
(1700,1.340)
(1800,1.484)
(1900,1.450)
(2000,1.647)
(2100,1.654)
(2200,1.660)
(2300,1.709)
(2400,1.814)
(2500,1.929)
(2600,2.015)
(2700,2.040)
(2800,2.218)
(2900,2.265)
(3000,2.469)
(3100,2.689)
(3200,2.550)
(3300,2.909)
(3400,2.883)
(3500,2.953)
(3600,3.031)
(3700,3.116)
(3800,3.196)
(3900,3.284)
(4000,3.238)
(4100,3.398)
(4200,3.418)
(4300,3.179)
(4400,3.203)
(4500,3.337)
(4600,3.395)
(4700,3.479)
(4800,3.511)
(4900,3.607)
(5000,3.671)
(5100,3.856)
(5200,3.817)
(5300,3.965)
(5400,4.049)
(5500,4.113)
(5600,3.920)
(5700,4.195)
(5800,4.191)
(5900,4.420)
