(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.000)
(600,0.000)
(700,0.000)
(800,0.504)
(900,0.566)
(1000,0.948)
(1100,0.850)
(1200,1.267)
(1300,1.115)
(1400,1.215)
(1500,1.229)
(1600,1.207)
(1700,1.401)
(1800,1.541)
(1900,1.611)
(2000,1.647)
(2100,1.726)
(2200,1.797)
(2300,1.882)
(2400,1.876)
(2500,1.949)
(2600,2.072)
(2700,2.202)
(2800,2.166)
(2900,2.298)
(3000,2.325)
(3100,2.704)
(3200,2.699)
(3300,2.938)
(3400,2.869)
(3500,3.128)
(3600,3.018)
(3700,3.116)
(3800,3.233)
(3900,3.355)
(4000,3.296)
(4100,3.511)
(4200,3.517)
(4300,3.511)
(4400,3.244)
(4500,3.377)
(4600,3.474)
(4700,3.498)
(4800,3.502)
(4900,3.653)
(5000,3.744)
(5100,3.839)
(5200,3.825)
(5300,3.999)
(5400,3.983)
(5500,4.105)
(5600,4.382)
(5700,4.211)
(5800,4.214)
(5900,4.367)
