(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.000)
(600,0.000)
(700,0.000)
(800,0.576)
(900,1.006)
(1000,0.948)
(1100,0.950)
(1200,1.132)
(1300,1.115)
(1400,1.177)
(1500,1.264)
(1600,1.501)
(1700,1.644)
(1800,1.798)
(1900,1.772)
(2000,1.875)
(2100,1.966)
(2200,2.047)
(2300,2.120)
(2400,2.165)
(2500,2.146)
(2600,2.373)
(2700,2.491)
(2800,2.478)
(2900,2.565)
(3000,2.838)
(3100,2.920)
(3200,2.997)
(3300,3.298)
(3400,3.231)
(3500,3.371)
(3600,3.383)
(3700,3.560)
(3800,3.639)
(3900,3.714)
(4000,3.726)
(4100,3.839)
(4200,3.879)
(4300,3.661)
(4400,3.714)
(4500,3.825)
(4600,4.000)
(4700,4.002)
(4800,3.966)
(4900,4.116)
(5000,4.214)
(5100,4.334)
(5200,4.345)
(5300,4.482)
(5400,4.597)
(5500,4.699)
(5600,4.637)
(5700,4.773)
(5800,4.850)
(5900,4.976)
