(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.000)
(600,0.000)
(700,0.000)
(800,0.144)
(900,0.503)
(1000,0.892)
(1100,0.900)
(1200,0.815)
(1300,1.115)
(1400,1.025)
(1500,1.229)
(1600,1.207)
(1700,1.370)
(1800,1.484)
(1900,1.477)
(2000,1.596)
(2100,1.630)
(2200,1.638)
(2300,1.752)
(2400,1.732)
(2500,1.870)
(2600,1.959)
(2700,2.004)
(2800,2.079)
(2900,2.165)
(3000,2.212)
(3100,2.503)
(3200,2.535)
(3300,2.693)
(3400,2.841)
(3500,2.804)
(3600,2.822)
(3700,3.015)
(3800,3.098)
(3900,3.188)
(4000,3.122)
(4100,3.240)
(4200,3.275)
(4300,3.372)
(4400,3.109)
(4500,3.164)
(4600,3.206)
(4700,3.353)
(4800,3.303)
(4900,3.413)
(5000,3.454)
(5100,3.609)
(5200,3.609)
(5300,3.753)
(5400,3.775)
(5500,3.861)
(5600,3.856)
(5700,3.906)
(5800,3.900)
(5900,4.052)
(6000,4.139)
