(100,0.000)
(200,0.000)
(300,0.000)
(400,0.000)
(500,0.000)
(600,0.000)
(700,0.000)
(800,0.648)
(900,0.818)
(1000,1.003)
(1100,1.150)
(1200,1.132)
(1300,1.281)
(1400,1.405)
(1500,1.439)
(1600,1.435)
(1700,1.644)
(1800,1.827)
(1900,1.745)
(2000,1.976)
(2100,1.966)
(2200,2.047)
(2300,2.271)
(2400,2.061)
(2500,2.205)
(2600,2.317)
(2700,2.491)
(2800,2.460)
(2900,2.582)
(3000,2.886)
(3100,3.029)
(3200,3.042)
(3300,3.270)
(3400,3.217)
(3500,3.398)
(3600,3.370)
(3700,3.496)
(3800,3.590)
(3900,3.738)
(4000,3.679)
(4100,3.884)
(4200,3.945)
(4300,3.693)
(4400,3.735)
(4500,3.886)
(4600,3.911)
(4700,4.021)
(4800,3.994)
(4900,4.273)
(5000,4.232)
(5100,4.343)
(5200,4.336)
(5300,4.550)
(5400,4.580)
(5500,4.642)
(5600,4.510)
(5700,4.718)
(5800,4.850)
(5900,4.991)
